NAME,TIPOINSTIT,TIPOINSTI2,TIPOLOCALI,TIPOLOCAL2,TIPOUNIDAD,TIPOUNIDA0,TIPOTIPOLO,TIPOTIPOL0,TIPOSUBTIP,TIPOSUBTI0,TIPOENTIDA,TIPOENTID0,TIPOMUNICI,TIPOMUNIC0,TIPOJURISD,TIPOJURIS0,CLAVE,NUMCONSUL,NUMCAM,NOMBRE,DOMICILIO,ASENTAMIEN,COLONIA,NOINT,NOEXT,OBSDIREC,CODPOST,RESPONSABL,LADA,TELEFONO,EMAIL,FECHACONST,FECHAINICI,MARCA,MODELO,CAPACIDAD,TIPOUNID01,TIPOUNID02,TIPOCARAV,TIPOCARAV2,TIPOTIPO01,TIPOTIPO02,TIPOCONTRO,TIPOCONTR0,TIPOMOVUNI,TIPOMOVUN0,TIPOESTUNI,TIPOESTAUN,OBSERV,FECHAALTA,FECHAMOV,TIPONIVELA,TIPONIVEL0,TIPOACREDI,TIPOESTACR,TIPOESTAC0,TIPOUNI,TIPOUNI2,TIPOOBRA,TIPOOBRA2,LATITUD,LONGITUD,OID
JCSSA005625,SSA,SECRETARIA DE SALUD,186,MEZCALA,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,93,TEPATITLAN DE MORELOS,3,TEPATITLAN,JCSSA005625,1,2,CENTRO DE SALUD MEZCALA,HIDALGO,,,,90,HIDALGO 90,47710,ENF. GUADALUPE RODRIGUEZ BARRERA,378,7817239,ssjtepa@prodigy.net.mx,01/05/1962 12:00:00 a.m.,01/05/1962 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.9529,-102.845,509
JCSSA005630,SSA,SECRETARIA DE SALUD,188,CAPILLA DE MILPILLAS (MILPILLAS),CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,93,TEPATITLAN DE MORELOS,3,TEPATITLAN,JCSSA005630,2,2,CENTRO DE SALUD CAPILLA DE MILPILLAS,ALLENDE,,,,30,ALLENDE 30,47720,ENF. GUILLERMINA ACEVES REYNAGA,378,7054108,ssjtepa@prodigy.net.mx,01/01/1962 12:00:00 a.m.,01/01/1962 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,20.6635,-102.844,510
JCSSA005642,SSA,SECRETARIA DE SALUD,223,PEGUEROS,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,93,TEPATITLAN DE MORELOS,3,TEPATITLAN,JCSSA005642,2,1,CENTRO DE SALUD PEGUEROS,HIDALGO,,,,156,HIDALGO 156,47728,ENF. SARA CORNEJO DOMINGUEZ,378,7170068,ssjtepa@prodigy.net.mx,01/05/1963 12:00:00 a.m.,01/05/1963 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,20.9553,-102.667,511
JCSSA005654,SSA,SECRETARIA DE SALUD,291,SAN JOSE DE GRACIA,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,93,TEPATITLAN DE MORELOS,3,TEPATITLAN,JCSSA005654,2,2,CENTRO DE SALUD SAN JOSE DE GRACIA,HIDALGO,,,,155,HIDALGO 155,47728,ENF. MARICELA NU NEZ DE LA TORRE,391,9110920,ssjtepa@prodigy.net.mx,01/04/1964 12:00:00 a.m.,01/04/1964 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,20.6746,-102.564,512
JCSSA005666,SSA,SECRETARIA DE SALUD,316,TECOMATLAN,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,93,TEPATITLAN DE MORELOS,3,TEPATITLAN,JCSSA005666,1,2,CENTRO DE SALUD TECOMATLAN,RAMON CORONA,,,,SIN NUMERO,RAMON CORONA SIN NUMERO,47600,ENF YESENIA RODRIGUEZ CARBAJAL,378,7051150,ssjtepa@prodigy.net.mx,01/02/1998 12:00:00 a.m.,01/02/1998 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.617,-102.912,513
JCSSA006651,SSA,SECRETARIA DE SALUD,1,VALLE DE GUADALUPE,CE,UNIDAD DE CONSULTA EXTERNA,B,RURAL DE 02 NUCLEOS BASICOS,NES,NO ESPECIFICADO,14,JALISCO,111,VALLE DE GUADALUPE,3,TEPATITLAN,JCSSA006651,4,1,CENTRO DE SALUD VALLE DE GUADALUPE,HIDALGO,,,,198,HIDALGO 198,47380,DRA. EMELIA ROMERO GALLEGOS,347,7140176,ssjtepa@prodigy.net.mx,01/07/1962 12:00:00 a.m.,01/07/1962 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,21.0131,-102.615,514
JCSSA006873,SSA,SECRETARIA DE SALUD,1,CANADAS DE OBREGON,CE,UNIDAD DE CONSULTA EXTERNA,B,RURAL DE 02 NUCLEOS BASICOS,NES,NO ESPECIFICADO,14,JALISCO,117,CANADAS DE OBREGON,3,TEPATITLAN,JCSSA006873,3,3,CENTRO DE SALUD CANADAS DE OBREGON,PIPILA,,,,39,PIPILA 39,47360,DRA. VERONICA PINTO TORRES,431,4030096,ssjtepa@prodigy.net.mx,01/08/1963 12:00:00 a.m.,23/02/1924 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,21.1479,-102.688,515
JCSSA006885,SSA,SECRETARIA DE SALUD,65,TEMACAPULIN (TEMACA),CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,117,CANADAS DE OBREGON,3,TEPATITLAN,JCSSA006885,1,2,CENTRO DE SALUD TEMACAPULIN,MORELOS,,,,1,MORELOS 1,47370,ENF. PANFILA DIAZ ANTON,200,1247709,ssjtepa@prodigy.net.mx,01/01/1975 12:00:00 a.m.,27/03/1995 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,21.1889,-102.708,516
JCSSA006890,SSA,SECRETARIA DE SALUD,1,YAHUALICA DE GONZALEZ GALLO,HO,UNIDAD DE HOSPITALIZACION,M,HOSPITAL GENERAL,NES,NO ESPECIFICADO,14,JALISCO,118,YAHUALICA DE GONZALEZ GALLO,3,TEPATITLAN,JCSSA006890,9,43,HOSPITAL REGIONAL YAHUALICA,PEDRO MORENO,,CENTRO,,75,PEDRO MORENO 75  COL. CENTRO,47300,DR. DEMETRIO TEJEDA MELANO,344,7840379  7840360,demetriotejeda@gmail.com,01/12/1985 12:00:00 a.m.,01/12/1985 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,2,SEGUNDO NIVEL,8,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,21.1817,-102.888,517
JCSSA006902,SSA,SECRETARIA DE SALUD,1,YAHUALICA DE GONZALEZ GALLO,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,118,YAHUALICA DE GONZALEZ GALLO,3,TEPATITLAN,JCSSA006902,0,0,MODULO YAHUALICA,ZARAGOZA,,,,205,ZARAGOZA 205,47300,ENF. MARIA GENOVEVA HERNANDEZ LEDEZMA,344,7840351,luis_na_v@hotmail.com,,30/09/1990 12:00:00 a.m.,NISSAN PICK UP,2005,735,2,OPORTUNIDADES,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,21.1769,-102.887,518
JCSSA006914,SSA,SECRETARIA DE SALUD,1,YAHUALICA DE GONZALEZ GALLO,CE,UNIDAD DE CONSULTA EXTERNA,G,URBANO DE 04 NUCLEOS BASICOS,NES,NO ESPECIFICADO,14,JALISCO,118,YAHUALICA DE GONZALEZ GALLO,3,TEPATITLAN,JCSSA006914,7,2,CENTRO DE SALUD YAHUALICA,ZARAGOZA,,,,205,ZARAGOZA 205,47300,DRA. REBECA GONZALEZ PEREZ,344,7840351,ssjtepa@prodigy.net.mx,01/11/1962 12:00:00 a.m.,01/11/1962 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,21.1817,-102.888,519
JCSSA006926,SSA,SECRETARIA DE SALUD,56,HUISQUILCO (HUISCUILCO),CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,118,YAHUALICA DE GONZALEZ GALLO,3,TEPATITLAN,JCSSA006926,1,0,CENTRO DE SALUD HUISQUILCO,GONZALEZ GALLO,,,,47,GONZALEZ GALLO 47,47310,ENF. MARIA DE JESUS GUTIERREZ TORRES,999,9999999,ssjtepa@prodigy.net.mx,01/06/1963 12:00:00 a.m.,01/06/1963 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,21.1375,-102.98,520
JCSSA006931,SSA,SECRETARIA DE SALUD,71,MANALISCO,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,118,YAHUALICA DE GONZALEZ GALLO,3,TEPATITLAN,JCSSA006931,1,2,CENTRO DE SALUD MANALISCO,HIDALGO NORTE,,,,45,HIDALGO NORTE 45,47310,ENF. OFELIA MERCADO OLVEDO,999,9999999,ssjtepa@prodigy.net.mx,01/01/1976 12:00:00 a.m.,01/01/1976 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,21.0617,-102.921,521
JCSSA000363,SSA,SECRETARIA DE SALUD,1,SAN IGNACIO CERRO GORDO,CE,UNIDAD DE CONSULTA EXTERNA,B,RURAL DE 02 NUCLEOS BASICOS,NES,NO ESPECIFICADO,14,JALISCO,125,SAN IGNACIO CERRO GORDO,3,TEPATITLAN,JCSSA000363,2,2,CENTRO DE SALUD SAN IGNACIO CERRO GORDO 2,MOCTEZUMA,,,,SIN NUMERO,MOCTEZUMA S/N,47190,ENF- MA DE LOS ANGELES GUTIERREZ GONZALEZ,348,7160555,ssjtepa@prodigy.net.mx,01/07/1975 12:00:00 a.m.,01/07/1975 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,20.7395,-102.535,522
JCSSA000375,SSA,SECRETARIA DE SALUD,1,SAN IGNACIO CERRO GORDO,CE,UNIDAD DE CONSULTA EXTERNA,C,RURAL DE 03 NUCLEOS BASICOS Y MAS,NES,NO ESPECIFICADO,14,JALISCO,125,SAN IGNACIO CERRO GORDO,3,TEPATITLAN,JCSSA000375,3,2,CENTRO DE SALUD SAN IGNACIO,FRANCISCO I. MADERO,,,,44,FRANCISCO I MADERO 44,47190,DR. HECTOR MANUEL DAVILA PRADO,999,9999999,ssjtepa@prodigy.net.mx,01/06/1962 12:00:00 a.m.,01/06/1962 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,20.7442,-102.537,523
JCSSA000334,SSA,SECRETARIA DE SALUD,64,LOS DOLORES,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,125,SAN IGNACIO CERRO GORDO,3,TEPATITLAN,JCSSA000334,1,2,CENTRO DE SALUD LOS DOLORES,LIBERTAD,,,,56,LIBERTAD 56,47190,ENF. NOELIA YAZMIN LOPEZ CASTA NEDA,348,7121088,ssjtepa@prodigy.net.mx,01/11/1966 12:00:00 a.m.,01/11/1996 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.8058,-102.529,524
JCSSA001536,SSA,SECRETARIA DE SALUD,1,CONCEPCION DE BUENOS AIRES,CE,UNIDAD DE CONSULTA EXTERNA,B,RURAL DE 02 NUCLEOS BASICOS,NES,NO ESPECIFICADO,14,JALISCO,26,CONCEPCION DE BUENOS AIRES,5,TAMAZULA,JCSSA001536,3,1,CENTRO DE SALUD CONCEPCION DE BUENOS AIRES,AVENIDA MEXICO,,,,1,AVENIDA MEXICO 1,49170,DR. HECTOR COVARRUBIAS MACIAS,372,4260506,hectcov@hotmail.com,30/04/1974 12:00:00 a.m.,01/05/1974 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,19.9715,-103.26,525
JCSSA001541,SSA,SECRETARIA DE SALUD,1,CONCEPCION DE BUENOS AIRES,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,26,CONCEPCION DE BUENOS AIRES,5,TAMAZULA,JCSSA001541,0,0,UNIDAD MOVIL CONCEPCION DE BUENOS AIRES,AVENIDA MEXICO,,,,1,AVENIDA MEXICO 1,49170,DR. HECTOR COVARRUBIAS MACIAS,372,4260506,hectcov@hotmail.com,,01/06/1997 12:00:00 a.m.,CHEVROLET,2005,735,2,OPORTUNIDADES,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,19.9712,-103.26,526
JCSSA003081,SSA,SECRETARIA DE SALUD,1,JILOTLAN DE LOS DOLORES,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,49,JILOTLAN DE LOS DOLORES,5,TAMAZULA,JCSSA003081,2,1,CENTRO DE SALUD JILOTLAN DE LOS DOLORES,REVOLUCION,,,,SIN NUMERO,REVOLUCION SIN NUMERO,49950,DRA. JUANA SANDOVAL DAVALOS,424,5740096,ssjregion05tamazula@hotmail.com,31/03/1968 12:00:00 a.m.,01/04/1968 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,19.3697,-103.02,527
JCSSA003093,SSA,SECRETARIA DE SALUD,1,JILOTLAN DE LOS DOLORES,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,49,JILOTLAN DE LOS DOLORES,5,TAMAZULA,JCSSA003093,0,0,UNIDAD MOVIL JILOTLAN DE LOS DOLORES,REVOLUCION,,,,SIN NUMERO,REVOLUCION SIN NUMERO,49955,DRA. JUANA SANDOVAL DAVALOS,424,5740096,cucotamazula@hotmail.com,,01/06/1997 12:00:00 a.m.,FORD,2007,1050,2,OPORTUNIDADES,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,19.3697,-103.02,528
JCSSA003105,SSA,SECRETARIA DE SALUD,1,JILOTLAN DE LOS DOLORES,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,49,JILOTLAN DE LOS DOLORES,5,TAMAZULA,JCSSA003105,0,0,UNIDAD MOVIL JILOTLAN DE LOS DOLORES II,REVOLUCION,,,,SIN NUMERO,REVOLUCION SIN NUMERO,49955,DRA. JUANA SANDOVAL DAVALOS,424,5740096,cucotamazula@hotmail.com,,01/12/1998 12:00:00 a.m.,FORD,2007,1050,2,OPORTUNIDADES,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,19.3698,-103.019,529
JCSSA003110,SSA,SECRETARIA DE SALUD,1,JILOTLAN DE LOS DOLORES,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,49,JILOTLAN DE LOS DOLORES,5,TAMAZULA,JCSSA003110,0,0,UNIDAD MOVIL JILOTLAN DE LOS DOLORES III,REVOLUCION,,,,SIN NUMERO,REVOLUCION SIN NUMERO,49955,DRA. JUANA SANDOVAL DAVALOS,424,5740096,cucotamazula@hotmail.com,,01/06/1999 12:00:00 a.m.,DODGE RAM,2009,1050,2,OPORTUNIDADES,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,DESAPARECE EL TIPO DE CARAVANA Y TIPOLOGIA   PUESTO QUE NO ES CARAVANA,31/12/2005 12:00:00 a.m.,02/04/2012 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,19.3696,-103.019,530
JCSSA003122,SSA,SECRETARIA DE SALUD,112,VILLA DOCTOR GOMEZ (LAS LOMAS),CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,49,JILOTLAN DE LOS DOLORES,5,TAMAZULA,JCSSA003122,1,1,CENTRO DE SALUD LA LOMA,FRENTE AL JARDIN,,,,,FRENTE AL JARDIN,49950,ENF. MARGARITA ANGUIAR GUIZAR,200,1240426 CASETA,ssjregion05tamazula@hotmail.com,28/02/1977 12:00:00 a.m.,01/03/1977 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,19.4294,-102.665,531
JCSSA003134,SSA,SECRETARIA DE SALUD,195,TAZUMBOS,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,49,JILOTLAN DE LOS DOLORES,5,TAMAZULA,JCSSA003134,1,1,CENTRO DE SALUD TAZUMBOS,16 DE SEPTIEMBRE,,,,9,16 DE SEPTIEMBRE 9,49959,ENF. GUSTAVO VILLANUEVA BRISE NO,424,5743158,ssjregion05tamazula@hotmail.com,31/10/1979 12:00:00 a.m.,01/11/1979 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,19.2935,-102.648,532
JCSSA003530,SSA,SECRETARIA DE SALUD,1,SANTA MARIA DEL ORO,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,56,SANTA MARIA DEL ORO,5,TAMAZULA,JCSSA003530,1,1,CENTRO DE SALUD SANTA MARIA DEL ORO,ABASOLO Y NACIONAL,,,,,ABASOLO Y NACIONAL,49970,DR. FRANCISCO J. MALTA ROSALES,354,5448056,ssjregion05tamazula@hotmail.com,31/10/1979 12:00:00 a.m.,01/11/1979 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,19.5866,-102.91,533
JCSSA003542,SSA,SECRETARIA DE SALUD,1,SANTA MARIA DEL ORO,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,56,SANTA MARIA DEL ORO,5,TAMAZULA,JCSSA003542,0,0,UNIDAD MOVIL SANTA MARIA DEL ORO I,ABASOLO Y NACIONAL,,,,,ABASOLO Y NACIONAL,49970,DR. FRANCISCO J. MALTA ROSALES,354,5448056,cucotamazula@hotmail.com,,01/06/1997 12:00:00 a.m.,CHEVROLET,2001,735,2,OPORTUNIDADES,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,19.5867,-102.91,534
JCSSA003554,SSA,SECRETARIA DE SALUD,1,SANTA MARIA DEL ORO,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,56,SANTA MARIA DEL ORO,5,TAMAZULA,JCSSA003554,0,0,UNIDAD MOVIL SANTA MARIA DEL ORO II,ABASOLO Y NACIONAL,,,,,ABASOLO Y NACIONAL,49970,DR. FRANCISCO J. MALTA ROSALES,354,5448056,cucotamazula@hotmail.com,,01/09/1999 12:00:00 a.m.,CHEVROLET,2007,735,2,OPORTUNIDADES,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,19.5867,-102.91,535
JCSSA013482,SSA,SECRETARIA DE SALUD,1,SANTA MARIA DEL ORO,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,56,SANTA MARIA DEL ORO,5,TAMAZULA,JCSSA013482,1,0,CARAVANA DE LA SALUD SANTA MARIA DEL ORO,ABASOLO Y NACIONAL,,,,SIN NUMERO,ABASOLO Y NACIONAL SIN NUMERO,49970,DR. FCO. JAVIER MALTA ROSALES,354,5443132,ssjregion05tamazula@hotmail.com,,01/04/2009 12:00:00 a.m.,DODGE,2009,1050,1,UNIDADES MEDICAS MOVILES,NUEVA,UNIDAD MEDICA MOVIL NUEVA,1,CONSULTORIO DE MEDICINA GENERAL,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE CORRIGIO EL NUMERO DE CONSULTORIOS,15/06/2009 12:00:00 a.m.,02/04/2012 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,19.5866,-102.91,536
